Flight_Number,Departure_Time,Arrival_Time,Status,Travel_Class,Price,Departure_Airport_id,Arrival_Airport_id
AD9759F,2026-04-14 06:00:00,2026-04-14 07:10:00,Scheduled,First Class,828.0,39,14
AD2927E,2026-04-21 06:00:00,2026-04-21 07:10:00,Scheduled,Economy,236.0,39,14
AD2927B,2026-04-21 06:00:00,2026-04-21 07:10:00,Scheduled,Business,590.0,39,14
AD2927F,2026-04-21 06:00:00,2026-04-21 07:10:00,Scheduled,First Class,944.0,39,14
AD7060E,2026-04-28 06:00:00,2026-04-28 07:10:00,Scheduled,Economy,137.0,39,14
AD7060B,2026-04-28 06:00:00,2026-04-28 07:10:00,Scheduled,Business,342.5,39,14
AD7060F,2026-04-28 06:00:00,2026-04-28 07:10:00,Scheduled,First Class,548.0,39,14
AD9663E,2026-05-05 06:00:00,2026-05-05 07:10:00,Scheduled,Economy,299.0,39,14
AD9663B,2026-05-05 06:00:00,2026-05-05 07:10:00,Scheduled,Business,747.5,39,14
AD9663F,2026-05-05 06:00:00,2026-05-05 07:10:00,Scheduled,First Class,1196.0,39,14
AD1692E,2026-05-12 06:00:00,2026-05-12 07:10:00,Scheduled,Economy,107.0,39,14
AD1692B,2026-05-12 06:00:00,2026-05-12 07:10:00,Scheduled,Business,267.5,39,14
AD1692F,2026-05-12 06:00:00,2026-05-12 07:10:00,Scheduled,First Class,428.0,39,14
AD7718E,2026-05-19 06:00:00,2026-05-19 07:10:00,Scheduled,Economy,288.0,39,14
AD7718B,2026-05-19 06:00:00,2026-05-19 07:10:00,Scheduled,Business,720.0,39,14
AD7718F,2026-05-19 06:00:00,2026-05-19 07:10:00,Scheduled,First Class,1152.0,39,14
AD8156E,2026-05-26 06:00:00,2026-05-26 07:10:00,Scheduled,Economy,114.0,39,14
AD8156B,2026-05-26 06:00:00,2026-05-26 07:10:00,Scheduled,Business,285.0,39,14
AD8156F,2026-05-26 06:00:00,2026-05-26 07:10:00,Scheduled,First Class,456.0,39,14
AD5345E,2026-06-02 06:00:00,2026-06-02 07:10:00,Scheduled,Economy,168.0,39,14
AD5345B,2026-06-02 06:00:00,2026-06-02 07:10:00,Scheduled,Business,420.0,39,14
AD5345F,2026-06-02 06:00:00,2026-06-02 07:10:00,Scheduled,First Class,672.0,39,14
AD1224E,2026-06-09 06:00:00,2026-06-09 07:10:00,Scheduled,Economy,202.0,39,14
AD1224B,2026-06-09 06:00:00,2026-06-09 07:10:00,Scheduled,Business,505.0,39,14
AD1224F,2026-06-09 06:00:00,2026-06-09 07:10:00,Scheduled,First Class,808.0,39,14
AD9310E,2026-06-16 06:00:00,2026-06-16 07:10:00,Scheduled,Economy,116.0,39,14
AD9310B,2026-06-16 06:00:00,2026-06-16 07:10:00,Scheduled,Business,290.0,39,14
AD9310F,2026-06-16 06:00:00,2026-06-16 07:10:00,Scheduled,First Class,464.0,39,14
AD6747E,2026-03-22 06:00:00,2026-03-22 07:17:00,Scheduled,Economy,167.0,40,8
AD6747B,2026-03-22 06:00:00,2026-03-22 07:17:00,Scheduled,Business,417.5,40,8
AD6747F,2026-03-22 06:00:00,2026-03-22 07:17:00,Scheduled,First Class,668.0,40,8
AD2669E,2026-03-29 06:00:00,2026-03-29 07:17:00,Scheduled,Economy,106.0,40,8
AD2669B,2026-03-29 06:00:00,2026-03-29 07:17:00,Scheduled,Business,265.0,40,8
AD2669F,2026-03-29 06:00:00,2026-03-29 07:17:00,Scheduled,First Class,424.0,40,8
AD5911E,2026-04-05 06:00:00,2026-04-05 07:17:00,Scheduled,Economy,177.0,40,8
AD5911B,2026-04-05 06:00:00,2026-04-05 07:17:00,Scheduled,Business,442.5,40,8
AD5911F,2026-04-05 06:00:00,2026-04-05 07:17:00,Scheduled,First Class,708.0,40,8
AD2308E,2026-04-12 06:00:00,2026-04-12 07:17:00,Scheduled,Economy,66.0,40,8
AD2308B,2026-04-12 06:00:00,2026-04-12 07:17:00,Scheduled,Business,165.0,40,8
AD2308F,2026-04-12 06:00:00,2026-04-12 07:17:00,Scheduled,First Class,264.0,40,8
AD4076E,2026-04-19 06:00:00,2026-04-19 07:17:00,Scheduled,Economy,100.0,40,8
AD4076B,2026-04-19 06:00:00,2026-04-19 07:17:00,Scheduled,Business,250.0,40,8
AD4076F,2026-04-19 06:00:00,2026-04-19 07:17:00,Scheduled,First Class,400.0,40,8
AD5054E,2026-04-26 06:00:00,2026-04-26 07:17:00,Scheduled,Economy,112.0,40,8
AD5054B,2026-04-26 06:00:00,2026-04-26 07:17:00,Scheduled,Business,280.0,40,8
AD5054F,2026-04-26 06:00:00,2026-04-26 07:17:00,Scheduled,First Class,448.0,40,8
AD3660E,2026-05-03 06:00:00,2026-05-03 07:17:00,Scheduled,Economy,182.0,40,8
AD3660B,2026-05-03 06:00:00,2026-05-03 07:17:00,Scheduled,Business,455.0,40,8
AD3660F,2026-05-03 06:00:00,2026-05-03 07:17:00,Scheduled,First Class,728.0,40,8
AD9547E,2026-05-10 06:00:00,2026-05-10 07:17:00,Scheduled,Economy,123.0,40,8
AD9547B,2026-05-10 06:00:00,2026-05-10 07:17:00,Scheduled,Business,307.5,40,8
AD9547F,2026-05-10 06:00:00,2026-05-10 07:17:00,Scheduled,First Class,492.0,40,8
AD8157E,2026-05-17 06:00:00,2026-05-17 07:17:00,Scheduled,Economy,98.0,40,8
AD8157B,2026-05-17 06:00:00,2026-05-17 07:17:00,Scheduled,Business,245.0,40,8
AD8157F,2026-05-17 06:00:00,2026-05-17 07:17:00,Scheduled,First Class,392.0,40,8
AD7411E,2026-05-24 06:00:00,2026-05-24 07:17:00,Scheduled,Economy,273.0,40,8
AD7411B,2026-05-24 06:00:00,2026-05-24 07:17:00,Scheduled,Business,682.5,40,8
AD7411F,2026-05-24 06:00:00,2026-05-24 07:17:00,Scheduled,First Class,1092.0,40,8
AD8218E,2026-05-31 06:00:00,2026-05-31 07:17:00,Scheduled,Economy,111.0,40,8
AD8218B,2026-05-31 06:00:00,2026-05-31 07:17:00,Scheduled,Business,277.5,40,8
AD8218F,2026-05-31 06:00:00,2026-05-31 07:17:00,Scheduled,First Class,444.0,40,8
AD1213E,2026-06-07 06:00:00,2026-06-07 07:17:00,Scheduled,Economy,257.0,40,8
AD1213B,2026-06-07 06:00:00,2026-06-07 07:17:00,Scheduled,Business,642.5,40,8
AD1213F,2026-06-07 06:00:00,2026-06-07 07:17:00,Scheduled,First Class,1028.0,40,8
AD8495E,2026-06-14 06:00:00,2026-06-14 07:17:00,Scheduled,Economy,92.0,40,8
AD8495B,2026-06-14 06:00:00,2026-06-14 07:17:00,Scheduled,Business,230.0,40,8
AD8495F,2026-06-14 06:00:00,2026-06-14 07:17:00,Scheduled,First Class,368.0,40,8
AD5901E,2026-03-23 06:00:00,2026-03-23 07:10:00,Scheduled,Economy,142.0,37,12
AD5901B,2026-03-23 06:00:00,2026-03-23 07:10:00,Scheduled,Business,355.0,37,12
AD5901F,2026-03-23 06:00:00,2026-03-23 07:10:00,Scheduled,First Class,568.0,37,12
AD9783E,2026-03-30 06:00:00,2026-03-30 07:10:00,Scheduled,Economy,161.0,37,12
AD9783B,2026-03-30 06:00:00,2026-03-30 07:10:00,Scheduled,Business,402.5,37,12
AD9783F,2026-03-30 06:00:00,2026-03-30 07:10:00,Scheduled,First Class,644.0,37,12
AD6449E,2026-04-06 06:00:00,2026-04-06 07:10:00,Scheduled,Economy,256.0,37,12
AD6449B,2026-04-06 06:00:00,2026-04-06 07:10:00,Scheduled,Business,640.0,37,12
AD6449F,2026-04-06 06:00:00,2026-04-06 07:10:00,Scheduled,First Class,1024.0,37,12
AD3156E,2026-04-13 06:00:00,2026-04-13 07:10:00,Scheduled,Economy,180.0,37,12
AD3156B,2026-04-13 06:00:00,2026-04-13 07:10:00,Scheduled,Business,450.0,37,12
AD3156F,2026-04-13 06:00:00,2026-04-13 07:10:00,Scheduled,First Class,720.0,37,12
AD6498E,2026-04-20 06:00:00,2026-04-20 07:10:00,Scheduled,Economy,183.0,37,12
AD6498B,2026-04-20 06:00:00,2026-04-20 07:10:00,Scheduled,Business,457.5,37,12
AD6498F,2026-04-20 06:00:00,2026-04-20 07:10:00,Scheduled,First Class,732.0,37,12
AD1511E,2026-04-27 06:00:00,2026-04-27 07:10:00,Scheduled,Economy,136.0,37,12
AD1511B,2026-04-27 06:00:00,2026-04-27 07:10:00,Scheduled,Business,340.0,37,12
AD1511F,2026-04-27 06:00:00,2026-04-27 07:10:00,Scheduled,First Class,544.0,37,12
AD8124E,2026-05-04 06:00:00,2026-05-04 07:10:00,Scheduled,Economy,76.0,37,12
AD8124B,2026-05-04 06:00:00,2026-05-04 07:10:00,Scheduled,Business,190.0,37,12
AD8124F,2026-05-04 06:00:00,2026-05-04 07:10:00,Scheduled,First Class,304.0,37,12
AD1077E,2026-05-11 06:00:00,2026-05-11 07:10:00,Scheduled,Economy,98.0,37,12
AD1077B,2026-05-11 06:00:00,2026-05-11 07:10:00,Scheduled,Business,245.0,37,12
AD1077F,2026-05-11 06:00:00,2026-05-11 07:10:00,Scheduled,First Class,392.0,37,12
AD4224E,2026-05-18 06:00:00,2026-05-18 07:10:00,Scheduled,Economy,247.0,37,12
AD4224B,2026-05-18 06:00:00,2026-05-18 07:10:00,Scheduled,Business,617.5,37,12
AD4224F,2026-05-18 06:00:00,2026-05-18 07:10:00,Scheduled,First Class,988.0,37,12
AD8642E,2026-05-25 06:00:00,2026-05-25 07:10:00,Scheduled,Economy,135.0,37,12
AD8642B,2026-05-25 06:00:00,2026-05-25 07:10:00,Scheduled,Business,337.5,37,12
AD8642F,2026-05-25 06:00:00,2026-05-25 07:10:00,Scheduled,First Class,540.0,37,12
AD2868E,2026-06-01 06:00:00,2026-06-01 07:10:00,Scheduled,Economy,184.0,37,12
AD2868B,2026-06-01 06:00:00,2026-06-01 07:10:00,Scheduled,Business,460.0,37,12
AD2868F,2026-06-01 06:00:00,2026-06-01 07:10:00,Scheduled,First Class,736.0,37,12
AD9837E,2026-06-08 06:00:00,2026-06-08 07:10:00,Scheduled,Economy,179.0,37,12
AD9837B,2026-06-08 06:00:00,2026-06-08 07:10:00,Scheduled,Business,447.5,37,12
AD9837F,2026-06-08 06:00:00,2026-06-08 07:10:00,Scheduled,First Class,716.0,37,12
AD2159E,2026-06-15 06:00:00,2026-06-15 07:10:00,Scheduled,Economy,86.0,37,12
AD2159B,2026-06-15 06:00:00,2026-06-15 07:10:00,Scheduled,Business,215.0,37,12
AD2159F,2026-06-15 06:00:00,2026-06-15 07:10:00,Scheduled,First Class,344.0,37,12
AD8803E,2026-03-23 06:15:00,2026-03-23 07:07:00,Scheduled,Economy,233.0,11,18
AD8803B,2026-03-23 06:15:00,2026-03-23 07:07:00,Scheduled,Business,582.5,11,18
AD8803F,2026-03-23 06:15:00,2026-03-23 07:07:00,Scheduled,First Class,932.0,11,18
AD8844E,2026-03-30 06:15:00,2026-03-30 07:07:00,Scheduled,Economy,69.0,11,18
AD8844B,2026-03-30 06:15:00,2026-03-30 07:07:00,Scheduled,Business,172.5,11,18
AD8844F,2026-03-30 06:15:00,2026-03-30 07:07:00,Scheduled,First Class,276.0,11,18
AD2953E,2026-04-06 06:15:00,2026-04-06 07:07:00,Scheduled,Economy,101.0,11,18
AD2953B,2026-04-06 06:15:00,2026-04-06 07:07:00,Scheduled,Business,252.5,11,18
AD2953F,2026-04-06 06:15:00,2026-04-06 07:07:00,Scheduled,First Class,404.0,11,18
AD3232E,2026-04-13 06:15:00,2026-04-13 07:07:00,Scheduled,Economy,75.0,11,18
AD3232B,2026-04-13 06:15:00,2026-04-13 07:07:00,Scheduled,Business,187.5,11,18
AD3232F,2026-04-13 06:15:00,2026-04-13 07:07:00,Scheduled,First Class,300.0,11,18
AD8487E,2026-04-20 06:15:00,2026-04-20 07:07:00,Scheduled,Economy,117.0,11,18
AD8487B,2026-04-20 06:15:00,2026-04-20 07:07:00,Scheduled,Business,292.5,11,18
AD8487F,2026-04-20 06:15:00,2026-04-20 07:07:00,Scheduled,First Class,468.0,11,18
AD1293E,2026-04-27 06:15:00,2026-04-27 07:07:00,Scheduled,Economy,258.0,11,18
AD1293B,2026-04-27 06:15:00,2026-04-27 07:07:00,Scheduled,Business,645.0,11,18
AD1293F,2026-04-27 06:15:00,2026-04-27 07:07:00,Scheduled,First Class,1032.0,11,18
AD9532E,2026-05-04 06:15:00,2026-05-04 07:07:00,Scheduled,Economy,100.0,11,18
AD9532B,2026-05-04 06:15:00,2026-05-04 07:07:00,Scheduled,Business,250.0,11,18
AD9532F,2026-05-04 06:15:00,2026-05-04 07:07:00,Scheduled,First Class,400.0,11,18
AD7656E,2026-05-11 06:15:00,2026-05-11 07:07:00,Scheduled,Economy,232.0,11,18
AD7656B,2026-05-11 06:15:00,2026-05-11 07:07:00,Scheduled,Business,580.0,11,18
AD7656F,2026-05-11 06:15:00,2026-05-11 07:07:00,Scheduled,First Class,928.0,11,18
AD7577E,2026-05-18 06:15:00,2026-05-18 07:07:00,Scheduled,Economy,267.0,11,18
AD7577B,2026-05-18 06:15:00,2026-05-18 07:07:00,Scheduled,Business,667.5,11,18
AD7577F,2026-05-18 06:15:00,2026-05-18 07:07:00,Scheduled,First Class,1068.0,11,18
AD1834E,2026-05-25 06:15:00,2026-05-25 07:07:00,Scheduled,Economy,292.0,11,18
AD1834B,2026-05-25 06:15:00,2026-05-25 07:07:00,Scheduled,Business,730.0,11,18
AD1834F,2026-05-25 06:15:00,2026-05-25 07:07:00,Scheduled,First Class,1168.0,11,18
AD7887E,2026-06-01 06:15:00,2026-06-01 07:07:00,Scheduled,Economy,167.0,11,18
AD7887B,2026-06-01 06:15:00,2026-06-01 07:07:00,Scheduled,Business,417.5,11,18
AD7887F,2026-06-01 06:15:00,2026-06-01 07:07:00,Scheduled,First Class,668.0,11,18
AD3006E,2026-06-08 06:15:00,2026-06-08 07:07:00,Scheduled,Economy,234.0,11,18
AD3006B,2026-06-08 06:15:00,2026-06-08 07:07:00,Scheduled,Business,585.0,11,18
AD3006F,2026-06-08 06:15:00,2026-06-08 07:07:00,Scheduled,First Class,936.0,11,18
AD8727E,2026-06-15 06:15:00,2026-06-15 07:07:00,Scheduled,Economy,282.0,11,18
AD8727B,2026-06-15 06:15:00,2026-06-15 07:07:00,Scheduled,Business,705.0,11,18
AD8727F,2026-06-15 06:15:00,2026-06-15 07:07:00,Scheduled,First Class,1128.0,11,18
AD3041E,2026-03-23 06:00:00,2026-03-23 07:02:00,Scheduled,Economy,83.0,33,16
AD3041B,2026-03-23 06:00:00,2026-03-23 07:02:00,Scheduled,Business,207.5,33,16
AD3041F,2026-03-23 06:00:00,2026-03-23 07:02:00,Scheduled,First Class,332.0,33,16
AD1783E,2026-03-30 06:00:00,2026-03-30 07:02:00,Scheduled,Economy,243.0,33,16
AD1783B,2026-03-30 06:00:00,2026-03-30 07:02:00,Scheduled,Business,607.5,33,16
AD1783F,2026-03-30 06:00:00,2026-03-30 07:02:00,Scheduled,First Class,972.0,33,16
AD4365E,2026-04-06 06:00:00,2026-04-06 07:02:00,Scheduled,Economy,273.0,33,16
AD4365B,2026-04-06 06:00:00,2026-04-06 07:02:00,Scheduled,Business,682.5,33,16
AD4365F,2026-04-06 06:00:00,2026-04-06 07:02:00,Scheduled,First Class,1092.0,33,16
AD2340E,2026-04-13 06:00:00,2026-04-13 07:02:00,Scheduled,Economy,224.0,33,16
AD2340B,2026-04-13 06:00:00,2026-04-13 07:02:00,Scheduled,Business,560.0,33,16
AD2340F,2026-04-13 06:00:00,2026-04-13 07:02:00,Scheduled,First Class,896.0,33,16
AD9882E,2026-04-20 06:00:00,2026-04-20 07:02:00,Scheduled,Economy,204.0,33,16
AD9882B,2026-04-20 06:00:00,2026-04-20 07:02:00,Scheduled,Business,510.0,33,16
AD9882F,2026-04-20 06:00:00,2026-04-20 07:02:00,Scheduled,First Class,816.0,33,16
AD8501E,2026-04-27 06:00:00,2026-04-27 07:02:00,Scheduled,Economy,205.0,33,16
AD8501B,2026-04-27 06:00:00,2026-04-27 07:02:00,Scheduled,Business,512.5,33,16
AD8501F,2026-04-27 06:00:00,2026-04-27 07:02:00,Scheduled,First Class,820.0,33,16
AD6020E,2026-05-04 06:00:00,2026-05-04 07:02:00,Scheduled,Economy,294.0,33,16
AD6020B,2026-05-04 06:00:00,2026-05-04 07:02:00,Scheduled,Business,735.0,33,16
AD6020F,2026-05-04 06:00:00,2026-05-04 07:02:00,Scheduled,First Class,1176.0,33,16
AD1435E,2026-05-11 06:00:00,2026-05-11 07:02:00,Scheduled,Economy,205.0,33,16
AD1435B,2026-05-11 06:00:00,2026-05-11 07:02:00,Scheduled,Business,512.5,33,16
AD1435F,2026-05-11 06:00:00,2026-05-11 07:02:00,Scheduled,First Class,820.0,33,16
AD3473E,2026-05-18 06:00:00,2026-05-18 07:02:00,Scheduled,Economy,101.0,33,16
AD3473B,2026-05-18 06:00:00,2026-05-18 07:02:00,Scheduled,Business,252.5,33,16
AD3473F,2026-05-18 06:00:00,2026-05-18 07:02:00,Scheduled,First Class,404.0,33,16
AD1890E,2026-05-25 06:00:00,2026-05-25 07:02:00,Scheduled,Economy,54.0,33,16
AD1890B,2026-05-25 06:00:00,2026-05-25 07:02:00,Scheduled,Business,135.0,33,16
AD1890F,2026-05-25 06:00:00,2026-05-25 07:02:00,Scheduled,First Class,216.0,33,16
AD7341E,2026-06-01 06:00:00,2026-06-01 07:02:00,Scheduled,Economy,162.0,33,16
AD7341B,2026-06-01 06:00:00,2026-06-01 07:02:00,Scheduled,Business,405.0,33,16
AD7341F,2026-06-01 06:00:00,2026-06-01 07:02:00,Scheduled,First Class,648.0,33,16
AD3392E,2026-06-08 06:00:00,2026-06-08 07:02:00,Scheduled,Economy,185.0,33,16
AD3392B,2026-06-08 06:00:00,2026-06-08 07:02:00,Scheduled,Business,462.5,33,16
AD3392F,2026-06-08 06:00:00,2026-06-08 07:02:00,Scheduled,First Class,740.0,33,16
AD6753E,2026-06-15 06:00:00,2026-06-15 07:02:00,Scheduled,Economy,155.0,33,16
AD6753B,2026-06-15 06:00:00,2026-06-15 07:02:00,Scheduled,Business,387.5,33,16
AD6753F,2026-06-15 06:00:00,2026-06-15 07:02:00,Scheduled,First Class,620.0,33,16
AD2551E,2026-03-26 06:00:00,2026-03-26 06:55:00,Scheduled,Economy,220.0,8,18
AD2551B,2026-03-26 06:00:00,2026-03-26 06:55:00,Scheduled,Business,550.0,8,18
AD2551F,2026-03-26 06:00:00,2026-03-26 06:55:00,Scheduled,First Class,880.0,8,18
AD9377E,2026-04-02 06:00:00,2026-04-02 06:55:00,Scheduled,Economy,158.0,8,18
AD9377B,2026-04-02 06:00:00,2026-04-02 06:55:00,Scheduled,Business,395.0,8,18
AD9377F,2026-04-02 06:00:00,2026-04-02 06:55:00,Scheduled,First Class,632.0,8,18
AD3215E,2026-04-09 06:00:00,2026-04-09 06:55:00,Scheduled,Economy,235.0,8,18
AD3215B,2026-04-09 06:00:00,2026-04-09 06:55:00,Scheduled,Business,587.5,8,18
AD3215F,2026-04-09 06:00:00,2026-04-09 06:55:00,Scheduled,First Class,940.0,8,18
AD7694E,2026-04-16 06:00:00,2026-04-16 06:55:00,Scheduled,Economy,231.0,8,18
AD7694B,2026-04-16 06:00:00,2026-04-16 06:55:00,Scheduled,Business,577.5,8,18
AD7694F,2026-04-16 06:00:00,2026-04-16 06:55:00,Scheduled,First Class,924.0,8,18
AD6574E,2026-04-23 06:00:00,2026-04-23 06:55:00,Scheduled,Economy,194.0,8,18
AD6574B,2026-04-23 06:00:00,2026-04-23 06:55:00,Scheduled,Business,485.0,8,18
AD6574F,2026-04-23 06:00:00,2026-04-23 06:55:00,Scheduled,First Class,776.0,8,18
AD2119E,2026-04-30 06:00:00,2026-04-30 06:55:00,Scheduled,Economy,174.0,8,18
AD2119B,2026-04-30 06:00:00,2026-04-30 06:55:00,Scheduled,Business,435.0,8,18
AD2119F,2026-04-30 06:00:00,2026-04-30 06:55:00,Scheduled,First Class,696.0,8,18
AD7845E,2026-05-07 06:00:00,2026-05-07 06:55:00,Scheduled,Economy,94.0,8,18
AD7845B,2026-05-07 06:00:00,2026-05-07 06:55:00,Scheduled,Business,235.0,8,18
AD7845F,2026-05-07 06:00:00,2026-05-07 06:55:00,Scheduled,First Class,376.0,8,18
AD6988E,2026-05-14 06:00:00,2026-05-14 06:55:00,Scheduled,Economy,240.0,8,18
AD6988B,2026-05-14 06:00:00,2026-05-14 06:55:00,Scheduled,Business,600.0,8,18
AD6988F,2026-05-14 06:00:00,2026-05-14 06:55:00,Scheduled,First Class,960.0,8,18
AD1269E,2026-05-21 06:00:00,2026-05-21 06:55:00,Scheduled,Economy,130.0,8,18
AD1269B,2026-05-21 06:00:00,2026-05-21 06:55:00,Scheduled,Business,325.0,8,18
AD1269F,2026-05-21 06:00:00,2026-05-21 06:55:00,Scheduled,First Class,520.0,8,18
AD8022E,2026-05-28 06:00:00,2026-05-28 06:55:00,Scheduled,Economy,286.0,8,18
AD8022B,2026-05-28 06:00:00,2026-05-28 06:55:00,Scheduled,Business,715.0,8,18
AD8022F,2026-05-28 06:00:00,2026-05-28 06:55:00,Scheduled,First Class,1144.0,8,18
AD8019E,2026-06-04 06:00:00,2026-06-04 06:55:00,Scheduled,Economy,57.0,8,18
AD8019B,2026-06-04 06:00:00,2026-06-04 06:55:00,Scheduled,Business,142.5,8,18
AD8019F,2026-06-04 06:00:00,2026-06-04 06:55:00,Scheduled,First Class,228.0,8,18
AD4523E,2026-06-11 06:00:00,2026-06-11 06:55:00,Scheduled,Economy,205.0,8,18
AD4523B,2026-06-11 06:00:00,2026-06-11 06:55:00,Scheduled,Business,512.5,8,18
AD4523F,2026-06-11 06:00:00,2026-06-11 06:55:00,Scheduled,First Class,820.0,8,18
AD5870E,2026-06-18 06:00:00,2026-06-18 06:55:00,Scheduled,Economy,173.0,8,18
AD5870B,2026-06-18 06:00:00,2026-06-18 06:55:00,Scheduled,Business,432.5,8,18
AD5870F,2026-06-18 06:00:00,2026-06-18 06:55:00,Scheduled,First Class,692.0,8,18
AD3470E,2026-03-23 06:00:00,2026-03-23 06:54:00,Scheduled,Economy,163.0,13,4
AD3470B,2026-03-23 06:00:00,2026-03-23 06:54:00,Scheduled,Business,407.5,13,4
AD3470F,2026-03-23 06:00:00,2026-03-23 06:54:00,Scheduled,First Class,652.0,13,4
AD8368E,2026-03-30 06:00:00,2026-03-30 06:54:00,Scheduled,Economy,185.0,13,4
AD8368B,2026-03-30 06:00:00,2026-03-30 06:54:00,Scheduled,Business,462.5,13,4
AD8368F,2026-03-30 06:00:00,2026-03-30 06:54:00,Scheduled,First Class,740.0,13,4
AD1071E,2026-04-06 06:00:00,2026-04-06 06:54:00,Scheduled,Economy,111.0,13,4
AD1071B,2026-04-06 06:00:00,2026-04-06 06:54:00,Scheduled,Business,277.5,13,4
AD1071F,2026-04-06 06:00:00,2026-04-06 06:54:00,Scheduled,First Class,444.0,13,4
AD2998E,2026-04-13 06:00:00,2026-04-13 06:54:00,Scheduled,Economy,233.0,13,4
AD2998B,2026-04-13 06:00:00,2026-04-13 06:54:00,Scheduled,Business,582.5,13,4
AD2998F,2026-04-13 06:00:00,2026-04-13 06:54:00,Scheduled,First Class,932.0,13,4
AD5588E,2026-04-20 06:00:00,2026-04-20 06:54:00,Scheduled,Economy,203.0,13,4
AD5588B,2026-04-20 06:00:00,2026-04-20 06:54:00,Scheduled,Business,507.5,13,4
AD5588F,2026-04-20 06:00:00,2026-04-20 06:54:00,Scheduled,First Class,812.0,13,4
AD5337E,2026-04-27 06:00:00,2026-04-27 06:54:00,Scheduled,Economy,240.0,13,4
AD5337B,2026-04-27 06:00:00,2026-04-27 06:54:00,Scheduled,Business,600.0,13,4
AD5337F,2026-04-27 06:00:00,2026-04-27 06:54:00,Scheduled,First Class,960.0,13,4
AD6560E,2026-05-04 06:00:00,2026-05-04 06:54:00,Scheduled,Economy,251.0,13,4
AD6560B,2026-05-04 06:00:00,2026-05-04 06:54:00,Scheduled,Business,627.5,13,4
AD6560F,2026-05-04 06:00:00,2026-05-04 06:54:00,Scheduled,First Class,1004.0,13,4
AD4548E,2026-05-11 06:00:00,2026-05-11 06:54:00,Scheduled,Economy,98.0,13,4
AD4548B,2026-05-11 06:00:00,2026-05-11 06:54:00,Scheduled,Business,245.0,13,4
AD4548F,2026-05-11 06:00:00,2026-05-11 06:54:00,Scheduled,First Class,392.0,13,4
AD3575E,2026-05-18 06:00:00,2026-05-18 06:54:00,Scheduled,Economy,79.0,13,4
AD3575B,2026-05-18 06:00:00,2026-05-18 06:54:00,Scheduled,Business,197.5,13,4
AD3575F,2026-05-18 06:00:00,2026-05-18 06:54:00,Scheduled,First Class,316.0,13,4
AD9858E,2026-05-25 06:00:00,2026-05-25 06:54:00,Scheduled,Economy,271.0,13,4
AD9858B,2026-05-25 06:00:00,2026-05-25 06:54:00,Scheduled,Business,677.5,13,4
AD9858F,2026-05-25 06:00:00,2026-05-25 06:54:00,Scheduled,First Class,1084.0,13,4
AD1274E,2026-06-01 06:00:00,2026-06-01 06:54:00,Scheduled,Economy,90.0,13,4
AD1274B,2026-06-01 06:00:00,2026-06-01 06:54:00,Scheduled,Business,225.0,13,4
AD1274F,2026-06-01 06:00:00,2026-06-01 06:54:00,Scheduled,First Class,360.0,13,4
AD3878E,2026-06-08 06:00:00,2026-06-08 06:54:00,Scheduled,Economy,139.0,13,4
AD3878B,2026-06-08 06:00:00,2026-06-08 06:54:00,Scheduled,Business,347.5,13,4
AD3878F,2026-06-08 06:00:00,2026-06-08 06:54:00,Scheduled,First Class,556.0,13,4
AD1721E,2026-06-15 06:00:00,2026-06-15 06:54:00,Scheduled,Economy,175.0,13,4
AD1721B,2026-06-15 06:00:00,2026-06-15 06:54:00,Scheduled,Business,437.5,13,4
AD1721F,2026-06-15 06:00:00,2026-06-15 06:54:00,Scheduled,First Class,700.0,13,4
AD9341E,2026-03-23 06:00:00,2026-03-23 07:00:00,Scheduled,Economy,145.0,18,3
AD9341B,2026-03-23 06:00:00,2026-03-23 07:00:00,Scheduled,Business,362.5,18,3
AD9341F,2026-03-23 06:00:00,2026-03-23 07:00:00,Scheduled,First Class,580.0,18,3
AD5791E,2026-03-30 06:00:00,2026-03-30 07:00:00,Scheduled,Economy,162.0,18,3
AD5791B,2026-03-30 06:00:00,2026-03-30 07:00:00,Scheduled,Business,405.0,18,3
AD5791F,2026-03-30 06:00:00,2026-03-30 07:00:00,Scheduled,First Class,648.0,18,3
AD4847E,2026-04-06 06:00:00,2026-04-06 07:00:00,Scheduled,Economy,154.0,18,3
AD4847B,2026-04-06 06:00:00,2026-04-06 07:00:00,Scheduled,Business,385.0,18,3
AD4847F,2026-04-06 06:00:00,2026-04-06 07:00:00,Scheduled,First Class,616.0,18,3
AD6864E,2026-04-13 06:00:00,2026-04-13 07:00:00,Scheduled,Economy,227.0,18,3
AD6864B,2026-04-13 06:00:00,2026-04-13 07:00:00,Scheduled,Business,567.5,18,3
AD6864F,2026-04-13 06:00:00,2026-04-13 07:00:00,Scheduled,First Class,908.0,18,3
AD4216E,2026-04-20 06:00:00,2026-04-20 07:00:00,Scheduled,Economy,237.0,18,3
AD4216B,2026-04-20 06:00:00,2026-04-20 07:00:00,Scheduled,Business,592.5,18,3
AD4216F,2026-04-20 06:00:00,2026-04-20 07:00:00,Scheduled,First Class,948.0,18,3
AD8622E,2026-04-27 06:00:00,2026-04-27 07:00:00,Scheduled,Economy,52.0,18,3
AD8622B,2026-04-27 06:00:00,2026-04-27 07:00:00,Scheduled,Business,130.0,18,3
AD8622F,2026-04-27 06:00:00,2026-04-27 07:00:00,Scheduled,First Class,208.0,18,3
